Time (s),Raw ADC,Voltage (V),Voltage_Filtered
735.952,268,1.309,1.274
736.219,261,1.274,1.279
736.486,267,1.304,1.284
736.753,262,1.279,1.284
737.02,263,1.284,1.284
737.287,264,1.289,1.284
737.554,261,1.274,1.284
737.821,263,1.284,1.284
738.088,262,1.279,1.284
738.355,266,1.299,1.284
738.622,264,1.289,1.284
738.889,260,1.27,1.284
739.156,264,1.289,1.284
739.423,261,1.274,1.284
739.69,263,1.284,1.284
739.957,263,1.284,1.284
740.224,260,1.27,1.284
740.491,264,1.289,1.284
740.758,261,1.274,1.284
741.025,263,1.284,1.284
741.292,263,1.284,1.284
741.559,261,1.274,1.284
741.826,265,1.294,1.284
742.093,261,1.274,1.284
742.36,264,1.289,1.284
742.627,262,1.279,1.284
742.894,263,1.284,1.284
743.161,264,1.289,1.284
743.428,260,1.27,1.284
743.695,268,1.309,1.289
743.962,262,1.279,1.289
744.229,268,1.309,1.289
744.496,264,1.289,1.289
744.763,260,1.27,1.279
745.03,264,1.289,1.284
745.297,261,1.274,1.279
745.564,262,1.279,1.279
745.831,263,1.284,1.279
746.098,260,1.27,1.279
746.365,265,1.294,1.279
746.632,261,1.274,1.279
746.899,263,1.284,1.279
747.166,262,1.279,1.279
747.433,261,1.274,1.279
747.7,264,1.289,1.279
747.967,259,1.265,1.279
748.234,264,1.289,1.279
748.501,262,1.279,1.279
748.768,262,1.279,1.279
749.035,264,1.289,1.279
749.302,261,1.274,1.279
749.569,267,1.304,1.284
749.836,262,1.279,1.284
750.103,263,1.284,1.284
750.37,264,1.289,1.284
750.637,261,1.274,1.279
750.904,264,1.289,1.284
751.171,261,1.274,1.284
751.438,262,1.279,1.284
751.705,263,1.284,1.284
751.972,267,1.304,1.284
752.239,264,1.289,1.284
752.506,261,1.274,1.284
752.773,263,1.284,1.284
753.04,263,1.284,1.284
753.307,259,1.265,1.284
753.574,265,1.294,1.284
753.841,261,1.274,1.279
754.108,264,1.289,1.279
754.375,262,1.279,1.279
754.642,262,1.279,1.279
754.909,264,1.289,1.279
755.176,261,1.274,1.279
755.443,266,1.299,1.284
755.71,262,1.279,1.284
755.977,263,1.284,1.284
756.244,263,1.284,1.284
756.511,261,1.274,1.284
756.778,264,1.289,1.284
757.045,261,1.274,1.284
757.312,269,1.313,1.284
757.579,263,1.284,1.284
757.846,263,1.284,1.284
758.113,264,1.289,1.284
758.38,261,1.274,1.284
758.647,263,1.284,1.284
758.914,263,1.284,1.284
759.181,261,1.274,1.284
759.448,264,1.289,1.284
759.715,261,1.274,1.279
759.982,264,1.289,1.279
760.249,262,1.279,1.279
760.516,262,1.279,1.279
760.783,264,1.289,1.279
761.05,261,1.274,1.279
761.317,264,1.289,1.284
761.584,262,1.279,1.284
761.851,263,1.284,1.284
762.118,263,1.284,1.284
762.385,260,1.27,1.284
762.652,271,1.323,1.284
762.919,261,1.274,1.284
763.186,266,1.299,1.284
763.453,263,1.284,1.284
763.72,262,1.279,1.284
763.987,264,1.289,1.284
764.254,261,1.274,1.284
764.521,263,1.284,1.284
764.788,262,1.279,1.284
765.055,268,1.309,1.284
765.322,265,1.294,1.284
765.589,261,1.274,1.279
765.856,263,1.284,1.284
766.123,262,1.279,1.279
766.39,262,1.279,1.279
766.657,264,1.289,1.279
766.924,260,1.27,1.279
767.191,264,1.289,1.279
767.458,261,1.274,1.279
767.725,262,1.279,1.279
767.992,263,1.284,1.279
768.259,260,1.27,1.279
768.526,264,1.289,1.284
768.793,261,1.274,1.284
769.06,263,1.284,1.284
769.327,263,1.284,1.284
769.594,261,1.274,1.284
769.861,265,1.294,1.284
770.128,261,1.274,1.279
770.395,264,1.289,1.279
770.662,262,1.279,1.279
770.929,262,1.279,1.279
771.196,264,1.289,1.279
771.463,261,1.274,1.279
771.73,265,1.294,1.284
771.997,262,1.279,1.284
772.264,263,1.284,1.284
772.531,263,1.284,1.284
772.798,260,1.27,1.284
773.065,270,1.318,1.284
773.332,261,1.274,1.284
773.599,268,1.309,1.284
773.866,263,1.284,1.284
774.133,263,1.284,1.284
774.4,264,1.289,1.284
774.667,261,1.274,1.284
774.934,263,1.284,1.284
775.201,263,1.284,1.284
775.468,267,1.304,1.284
775.735,265,1.294,1.284
776.002,261,1.274,1.284
776.269,263,1.284,1.284
776.536,262,1.279,1.279
776.803,262,1.279,1.279
777.07,264,1.289,1.279
777.337,260,1.27,1.279
777.604,264,1.289,1.279
777.871,261,1.274,1.279
778.138,262,1.279,1.279
778.405,263,1.284,1.279
778.672,260,1.27,1.279
778.939,265,1.294,1.284
779.206,261,1.274,1.284
779.473,263,1.284,1.284
779.74,263,1.284,1.284
780.007,262,1.279,1.284
780.274,272,1.328,1.284
780.541,261,1.274,1.284
780.808,266,1.299,1.284
781.075,262,1.279,1.284
781.342,263,1.284,1.284
781.609,264,1.289,1.284
781.876,260,1.27,1.284
782.143,264,1.289,1.284
782.41,262,1.279,1.284
782.677,265,1.294,1.284
782.944,263,1.284,1.284
783.211,261,1.274,1.279
783.478,264,1.289,1.284
783.745,261,1.274,1.279
784.012,262,1.279,1.279
784.279,263,1.284,1.279
784.546,260,1.27,1.279
784.813,264,1.289,1.284
785.08,261,1.274,1.284
785.347,263,1.284,1.284
785.614,263,1.284,1.284
785.881,261,1.274,1.284
786.148,270,1.318,1.284
786.415,261,1.274,1.284
786.682,266,1.299,1.284
786.949,262,1.279,1.284
787.216,263,1.284,1.284
787.483,264,1.289,1.284
787.75,260,1.27,1.284
788.017,264,1.289,1.284
788.284,262,1.279,1.284
788.551,263,1.284,1.284
788.818,264,1.289,1.284
789.085,261,1.274,1.284
789.352,264,1.289,1.284
789.619,262,1.279,1.284
789.886,263,1.284,1.284
790.153,263,1.284,1.284
790.42,260,1.27,1.284
790.687,264,1.289,1.284
790.954,261,1.274,1.284
791.221,263,1.284,1.284
791.488,263,1.284,1.284
791.755,261,1.274,1.284
792.022,265,1.294,1.284
792.289,261,1.274,1.279
792.556,264,1.289,1.279
792.823,262,1.279,1.279
793.09,262,1.279,1.279
793.357,264,1.289,1.279
793.624,261,1.274,1.279
793.891,269,1.313,1.284
794.158,262,1.279,1.284
794.425,264,1.289,1.284
794.692,263,1.284,1.284
794.959,260,1.27,1.284
795.226,264,1.289,1.284
795.493,261,1.274,1.284
795.76,268,1.309,1.289
796.027,263,1.284,1.289
796.294,267,1.304,1.284
796.561,264,1.289,1.284
796.828,261,1.274,1.284
797.095,263,1.284,1.284
797.362,263,1.284,1.284
797.629,261,1.274,1.284
797.896,264,1.289,1.284
798.163,261,1.274,1.279
798.43,263,1.284,1.279
798.697,262,1.279,1.279
798.964,262,1.279,1.279
799.231,264,1.289,1.279
799.498,261,1.274,1.279
799.765,264,1.289,1.284
800.032,261,1.274,1.284
800.299,263,1.284,1.284
800.566,263,1.284,1.284
800.833,260,1.27,1.284
801.1,265,1.294,1.284
801.367,261,1.274,1.284
801.634,264,1.289,1.284
801.901,263,1.284,1.284
802.168,261,1.274,1.284
802.435,270,1.318,1.284
802.702,261,1.274,1.284
802.969,267,1.304,1.284
803.236,262,1.279,1.284
803.503,263,1.284,1.284
803.77,264,1.289,1.284
804.037,261,1.274,1.284
804.304,263,1.284,1.284
804.571,262,1.279,1.284
804.838,265,1.294,1.284
805.105,264,1.289,1.284
805.372,260,1.27,1.284
805.639,264,1.289,1.284
805.906,261,1.274,1.284
806.173,263,1.284,1.284
806.44,263,1.284,1.284
806.707,261,1.274,1.284
806.974,264,1.289,1.284
807.241,261,1.274,1.284
807.508,263,1.284,1.284
807.775,263,1.284,1.284
808.042,261,1.274,1.284
808.309,265,1.294,1.284
808.576,260,1.27,1.284
808.843,264,1.289,1.284
809.11,262,1.279,1.284
809.377,263,1.284,1.284
809.644,264,1.289,1.284
809.911,261,1.274,1.284
810.178,265,1.294,1.284
810.445,259,1.265,1.284
810.712,263,1.284,1.284
810.979,264,1.289,1.284
811.246,261,1.274,1.284
811.513,268,1.309,1.289
811.78,261,1.274,1.289
812.047,271,1.323,1.289
812.314,264,1.289,1.289
812.581,263,1.284,1.284
812.848,264,1.289,1.284
813.115,261,1.274,1.284
813.382,263,1.284,1.284
813.649,262,1.279,1.284
813.916,264,1.289,1.284
814.183,265,1.294,1.284
814.45,261,1.274,1.279
814.717,264,1.289,1.289
814.984,262,1.279,1.279
815.251,262,1.279,1.279
815.518,264,1.289,1.279
815.785,260,1.27,1.279
816.052,265,1.294,1.284
816.319,261,1.274,1.284
816.586,263,1.284,1.284
816.853,263,1.284,1.284
817.12,261,1.274,1.284
817.387,266,1.299,1.284
817.654,261,1.274,1.284
817.921,264,1.289,1.284
818.188,263,1.284,1.284
818.455,262,1.279,1.284
818.722,264,1.289,1.284
818.989,261,1.274,1.284
819.256,271,1.323,1.289
819.523,262,1.279,1.289
819.79,264,1.289,1.284
820.057,264,1.289,1.284
820.324,261,1.274,1.279
820.591,263,1.284,1.284
820.858,262,1.279,1.279
821.125,262,1.279,1.279
821.392,264,1.289,1.279
821.659,260,1.27,1.279
821.926,264,1.289,1.284
822.193,262,1.279,1.284
822.46,263,1.284,1.284
822.727,263,1.284,1.284
822.994,260,1.27,1.284
823.261,265,1.294,1.284
823.528,261,1.274,1.284
823.795,263,1.284,1.284
824.062,263,1.284,1.284
824.329,262,1.279,1.284
824.596,270,1.318,1.284
824.863,261,1.274,1.284
825.13,268,1.309,1.284
825.397,262,1.279,1.284
825.664,263,1.284,1.284
825.931,264,1.289,1.284
826.198,260,1.27,1.284
826.465,263,1.284,1.284
826.732,262,1.279,1.284
826.999,269,1.313,1.284
827.266,264,1.289,1.284
827.533,261,1.274,1.279
827.8,264,1.289,1.284
828.067,261,1.274,1.279
828.334,262,1.279,1.279
828.601,263,1.284,1.279
828.868,261,1.274,1.279
829.135,264,1.289,1.284
829.402,261,1.274,1.284
829.669,263,1.284,1.284
829.936,263,1.284,1.284
830.203,261,1.274,1.284
830.47,266,1.299,1.284
830.737,261,1.274,1.284
831.004,264,1.289,1.284
831.271,262,1.279,1.284
831.538,263,1.284,1.284
831.805,264,1.289,1.284
832.072,261,1.274,1.284
832.339,269,1.313,1.284
832.606,262,1.279,1.284
832.873,266,1.299,1.284
833.14,263,1.284,1.284
833.407,261,1.274,1.279
833.674,264,1.289,1.284
833.941,261,1.274,1.284
834.208,262,1.279,1.284
834.475,263,1.284,1.284
834.742,265,1.294,1.284
835.009,264,1.289,1.284
835.276,261,1.274,1.284
835.543,263,1.284,1.284
835.81,263,1.284,1.284
836.077,261,1.274,1.284
836.344,265,1.294,1.284
836.611,261,1.274,1.279
836.878,264,1.289,1.279
837.145,262,1.279,1.279
837.412,262,1.279,1.279
837.679,264,1.289,1.279
